Batch_ID,Brew_Date,Beer_Style,SKU,Location,Fermentation_Time,Temperature,pH_Level,Gravity,Alcohol_Content,Bitterness,Color,Ingredient_Ratio,Volume_Produced,Total_Sales,Quality_Score,Brewhouse_Efficiency,Loss_During_Brewing,Loss_During_Fermentation,Loss_During_Bottling_Kegging
1988302,2021-12-24 02:03:32,Ale,Kegs,Rajajinagar,14,17.252490405522774,4.897283733671109,1.0786544384820254,5.697763582929876,25,9,1:0.49:0.23,3992,14242.83145019811,7.248644894076294,73.57605790906418,4.807837457077659,2.2282476417672785,3.237989138738936
4775065,2021-12-24 06:48:54,Ale,Cans,Marathahalli,16,23.17251492009126,4.734871043277541,1.048879020469092,4.748810643313116,54,12,1:0.29:0.17,2690,9177.836289279208,9.368200900451638,75.98153770745748,4.194705913754886,3.14612759219693,4.933357878548975
8994819,2021-12-24 07:13:33,IPA,Bottles,Indiranagar,12,17.489792853311272,5.479926052361789,1.0599585099320545,4.582592775908391,44,18,1:0.43:0.11,1123,11684.751529441406,9.717985631208887,89.14193900490326,2.8497562458834005,3.9465872828227426,3.3427725279162157
3901745,2021-12-24 09:51:54,Ale,Cans,Electronic City,18,18.21498745079736,5.206526463296795,1.0455004562740502,4.654024811874896,40,19,1:0.40:0.20,2660,8372.498875017234,9.670148661532354,79.62880276269998,1.0392783565521624,1.7101997722430529,3.2409302311636425
6678452,2021-12-24 11:36:32,IPA,Cans,HSR Layout,11,19.783726286280416,5.35977550439337,1.036459716597199,5.119226436550436,27,10,1:0.28:0.11,4923,14522.485826657605,9.53254697289719,88.55675676199316,3.5790830590125124,4.162502606681164,1.0252161280567664
5780280,2021-12-24 15:35:50,Sour,Bottles,Malleswaram,19,21.279071381628484,4.5244168500659345,1.0605251029509284,5.985070495942246,52,9,1:0.30:0.25,2492,3790.1362132654845,7.65403366761136,77.81849173660738,1.544222267810338,1.5809761459366012,1.9977067510288764
2566414,2021-12-24 17:31:12,Stout,Bottles,Indiranagar,19,16.787371350054073,5.31099246548556,1.062515276062575,4.661959111731467,53,10,1:0.46:0.12,3742,11762.93765701235,9.062029529143768,83.55268967072547,3.8110620106260256,1.9356499077988878,2.8013447947570396
5411129,2021-12-24 23:56:53,Stout,Pints,Indiranagar,16,23.685848691214634,5.285181500698912,1.0708740780366037,5.783576471303185,38,8,1:0.32:0.19,3004,6625.611623298881,8.108601493809386,76.34373364757042,2.697412766953302,2.6375581570413895,2.352200534931599
3791749,2021-12-25 03:59:40,Ale,Kegs,Malleswaram,18,21.794708853123524,4.802348804696342,1.0386371053759949,4.925437029180139,25,7,1:0.26:0.12,2789,5776.527779186313,9.949028877378524,75.82011898893587,3.436085677024189,1.6183918646413278,3.620947421732493
6077825,2021-12-25 08:32:26,Sour,Bottles,Electronic City,12,15.545022128713251,4.942079428323357,1.0716281064210502,5.217981336325839,47,17,1:0.22:0.13,2219,10344.15408029832,9.052459039679274,74.15006562824158,2.2590872256260957,3.0584162051435912,4.4807080677685684
8511454,2021-12-25 08:39:27,Sour,Kegs,Marathahalli,19,21.90558541610484,5.300379601216361,1.065121180832593,4.812569889739659,34,6,1:0.23:0.29,3636,16411.339793173353,7.86375008956823,86.00590529085605,3.767224488820576,4.9984322716014065,3.8188236559799065
7555911,2021-12-25 15:11:15,Pilsner,Cans,Indiranagar,17,19.847089516154686,5.164249241154884,1.053460863818252,5.72630678773697,59,5,1:0.27:0.27,1112,13049.103348182876,9.458006276533984,82.53136049037298,3.9172677448310402,2.911405013827591,3.096330988412504
8182899,2021-12-25 15:38:15,Lager,Kegs,Whitefield,14,23.82841830013518,5.39744058189368,1.0727698229655005,4.982875742103325,36,6,1:0.27:0.14,748,10517.857271232282,9.774805918346676,73.25057186653554,3.371578077900084,3.5727845009756214,1.2641323494497057
1704291,2021-12-25 20:37:11,Stout,Bottles,Whitefield,18,22.78204163798884,5.38541288991173,1.0476870463628505,5.747530929101362,59,8,1:0.45:0.13,3908,16656.525766127786,8.19474975397099,72.6959144762356,2.535639422296529,2.2444896425500485,2.116650305610688
8849206,2021-12-26 00:00:46,Pilsner,Pints,Koramangala,12,21.897990317894553,5.447976842039547,1.0464839999398206,5.64082213044129,32,7,1:0.25:0.11,556,16352.100959162923,8.644587918211393,76.42099427417007,3.4790051768520724,4.299101728505212,2.9029099436592176
5134796,2021-12-26 03:03:18,Wheat Beer,Kegs,Marathahalli,16,20.32904015202898,5.250237677419908,1.0414131944047564,5.208153999372336,54,10,1:0.23:0.10,4416,10091.579196446475,7.409646158658423,84.62856668055264,4.565617503984459,1.2241816835325592,1.6475169731444406
6825282,2021-12-26 06:31:54,Stout,Bottles,Malleswaram,11,15.691032292015297,4.882873382830378,1.0544918302977808,5.9105761310344,38,8,1:0.30:0.13,2768,5527.2690339745,6.404777559327131,74.30144844582797,4.60526741231646,4.974475284309661,3.3439268330705905
1435293,2021-12-26 12:21:57,IPA,Cans,Indiranagar,15,23.765918937900476,4.7967524586154155,1.0363130471195943,4.784267784923931,20,9,1:0.44:0.23,2135,19714.771093132484,9.078409079811255,85.24891259760776,1.6239000825619314,4.854624493551933,1.3293254530837362
4622505,2021-12-26 15:58:34,Stout,Cans,Koramangala,18,20.275083842900308,5.289691777256748,1.0498672902746273,5.606855815588935,29,8,1:0.34:0.28,2260,19853.423035991684,6.187841933243925,71.77128281614631,4.129287523344269,2.173110388434231,4.0605140858490705
7908705,2021-12-26 17:14:41,IPA,Pints,Whitefield,18,16.09927009989067,5.38406648240233,1.0681032344319419,4.8175963103231725,39,12,1:0.39:0.18,2887,16127.89364660268,8.247393481510276,80.72554104641019,3.908976606656506,4.703780573724483,2.7514302160418076
7285873,2021-12-26 17:43:30,Lager,Cans,HSR Layout,15,22.186643822441066,5.233377540308431,1.0420275277411073,5.192675574542879,41,14,1:0.33:0.21,3912,18561.40978282601,6.76805817095438,74.21297537353892,3.996193249988088,1.0550589622616182,2.4713596138294145
8775930,2021-12-27 02:28:39,Stout,Kegs,Jayanagar,15,19.21975574891767,5.240488474502067,1.0505940262751678,4.609681429394902,20,13,1:0.29:0.18,1068,10991.372498087,8.387636671044337,80.41084477131758,4.246046859316468,3.6777025430819466,3.0821899965438684
7234763,2021-12-27 10:21:19,Wheat Beer,Kegs,Malleswaram,10,23.17358035204673,4.680741523326844,1.0636232687148022,5.078330359688493,48,13,1:0.36:0.22,1309,11076.121821121958,9.453343763945904,86.20071164367485,4.642496487225344,1.933332485152575,3.3614958168917064
865664,2021-12-27 14:50:04,IPA,Bottles,Rajajinagar,15,22.24377657666105,5.247544475319387,1.042389726628169,4.935294854740773,20,6,1:0.37:0.23,2774,13427.033988895411,9.982573640432136,71.52338000612816,2.3583095054160075,3.835502790493752,2.511979010092505
8938163,2021-12-27 15:42:24,IPA,Cans,Yelahanka,12,18.04647794672609,5.1022268836701725,1.0627817791348788,4.562335638290907,50,12,1:0.21:0.27,1378,17224.283271381835,9.169574145010264,84.21056428831413,1.3150614929431534,1.1106627925845318,3.4558822544418444
147485,2021-12-27 16:39:44,IPA,Cans,Yelahanka,18,24.074911939895813,5.186970439616153,1.0650095184036892,5.660508732226681,38,13,1:0.40:0.28,1150,4573.571369158283,9.35446401822391,73.9204400393192,3.108447475705591,2.6421754558794017,3.076142773076943
5428847,2021-12-28 04:27:45,Stout,Cans,Koramangala,14,21.47658693242006,5.370485795434339,1.0313103269103079,5.726824461460266,48,13,1:0.34:0.20,1972,6206.349700084189,6.590439682415495,88.61325845105682,2.4399463910628167,2.5875102150627125,4.558783291494631
2129582,2021-12-28 05:33:42,Porter,Kegs,Indiranagar,10,23.770933720619308,4.857995207564092,1.0677313006008975,5.834519267211393,51,13,1:0.49:0.26,2150,2918.6582387353637,9.912740025303984,72.42042913555068,3.7064313947261867,3.287392041057268,4.017370284992927
4111257,2021-12-28 09:12:15,Lager,Kegs,Electronic City,19,18.303525796662065,4.698927406779804,1.07832529519369,4.926252835726546,38,15,1:0.41:0.27,954,1652.1768263160143,7.304281196884997,73.54896680790559,3.402990020968999,3.1583901378688086,2.639537754959082
4975849,2021-12-28 11:18:34,Sour,Cans,Yelahanka,11,15.312888387880545,4.635237831585728,1.032666531574801,4.6966862064594475,22,11,1:0.26:0.29,1301,19341.306949782167,8.392035969187098,70.80223835419912,4.0148003284501925,1.1479204882332144,4.317250816821916
712826,2021-12-28 13:51:51,Pilsner,Cans,HSR Layout,13,24.133627605174738,5.320465298515127,1.0392262743416665,5.4411228135415906,34,15,1:0.23:0.23,564,3683.5054990357885,9.311422111173389,86.70975913335906,1.8639086800656814,4.140865931153167,4.692014268422617
8263994,2021-12-28 13:57:20,Ale,Kegs,HSR Layout,10,16.73119861707112,4.588083105595091,1.0351050622386244,5.324303030819989,46,8,1:0.39:0.15,2241,7204.85892557818,9.954457299172656,87.23252286817139,1.4110108617823394,3.4704986447076434,2.1211891201804853
9900621,2021-12-28 14:49:48,Ale,Cans,Rajajinagar,12,20.040928968962337,4.748601644627635,1.0424521563286753,4.604703839000958,57,9,1:0.43:0.24,3883,19641.65037582915,7.953759718573691,85.15443170764298,3.2552691846245,4.988306026295119,1.5757814732465647
6602831,2021-12-28 20:40:59,Pilsner,Cans,Malleswaram,18,21.71550376630166,5.464234387140263,1.0720495041854112,4.674473990178794,58,16,1:0.32:0.10,1309,6534.443247846438,7.46966045736319,88.2722173066341,1.7325554167212216,1.5534714471742816,1.7928405754876335
4432119,2021-12-29 01:30:10,Ale,Bottles,Indiranagar,12,20.092318331660884,5.460175809976823,1.044484020489937,5.80345165221745,26,10,1:0.33:0.24,4594,9902.011583985723,8.102572671791325,85.11611259198278,1.4313824884949926,4.018157170845202,4.79199625418228
8468309,2021-12-29 02:58:51,Ale,Cans,Indiranagar,11,15.858781970105627,4.5363152315348145,1.046712364662561,4.938085723234131,32,11,1:0.27:0.26,3730,17494.800159109484,9.166339108901461,77.1739976336594,4.806194654172028,3.204515091860808,4.94930033981616
2096320,2021-12-29 06:07:57,Sour,Pints,Rajajinagar,15,20.007511832003786,5.005064941614062,1.063615257317125,5.086625029315382,29,12,1:0.46:0.27,4163,2659.5404121365054,7.156076129158599,73.36590876282105,4.635337142672025,1.402071355570441,1.545654128625682
1559246,2021-12-29 12:50:11,IPA,Kegs,HSR Layout,12,23.360531791432678,5.108910596805418,1.0361035271630668,4.7501983418779945,30,5,1:0.34:0.18,2589,19056.821641837636,8.841123172771097,70.4741720051352,1.1545087499152538,3.8724314673117424,1.7534140866036574
6421121,2021-12-29 15:04:21,Lager,Bottles,Electronic City,12,23.77996219432589,4.571453454410996,1.0355910920978801,4.785818550825902,37,11,1:0.44:0.28,1847,10267.82315059283,6.06010786966074,81.30710637652442,3.375736314885584,3.4021762493679124,1.3169753700529827
5952961,2021-12-29 15:37:14,Lager,Pints,Indiranagar,18,23.498882003054007,5.2930022112436586,1.040552310037841,5.738275826708997,42,16,1:0.22:0.14,4573,2250.179595010505,9.995662310771982,72.56420147228654,1.4851238771899387,2.478964192357344,3.3597689753413644
2749794,2021-12-29 16:02:57,Wheat Beer,Bottles,Indiranagar,17,15.802674602317792,4.56339518622514,1.067748818424788,5.094340812628395,28,11,1:0.25:0.15,3784,1568.334475721866,6.395285925155095,81.4086474211609,3.0076078076953583,1.4258357999311002,2.3072073411265177
9382855,2021-12-29 18:42:02,Porter,Cans,Jayanagar,15,15.206868340656406,5.25472425879937,1.0463797990935013,5.66896311369726,24,11,1:0.25:0.16,4470,5894.739579340384,6.67461754538988,76.25297523385186,2.6520428389566297,3.865399851758057,3.6938756204983854
8125308,2021-12-29 19:21:11,Porter,Pints,Marathahalli,10,22.531681314127688,5.033481894880919,1.0559314374114857,5.764350785722617,36,19,1:0.48:0.14,2270,5303.0751077803425,7.918639532260196,75.16506940351712,1.7180339414544412,1.1031058703330676,2.508420109307715
1861395,2021-12-29 23:37:37,Pilsner,Cans,Indiranagar,18,17.213781320578498,4.582613763366049,1.0552120719574085,5.12915843185885,32,17,1:0.29:0.10,1496,16131.368485493778,8.356580276214235,81.9847592968554,1.5292424654438466,3.6974147742700443,3.144323216731552
8159445,2021-12-29 23:48:29,Porter,Pints,Marathahalli,17,19.31365537567778,5.3721255216506805,1.0399139631619765,5.202085644159798,50,10,1:0.25:0.21,3027,11488.46584100091,8.943912525758948,76.54825130487629,2.7461674024423663,4.468869917290116,3.64522283346141
5865486,2021-12-30 05:31:23,IPA,Kegs,Electronic City,12,19.20407395610528,5.020544592002428,1.0595931656831514,5.201830478975148,45,12,1:0.26:0.23,1408,19474.541436586485,8.329433742225369,84.84097570812622,2.827462230823104,4.6145128066496515,4.186551047581887
1985855,2021-12-30 06:14:43,Lager,Cans,Malleswaram,17,22.68964922966545,5.258476287455178,1.06341449221193,5.709775899940951,53,12,1:0.36:0.22,3474,7486.616635073117,7.43841664877008,79.986733535904,4.471730410860946,2.160291980340441,4.553038694705329
6679555,2021-12-30 08:09:00,Wheat Beer,Pints,Koramangala,16,20.304608762220575,5.262817859080171,1.0437669965277274,5.999851093914707,39,6,1:0.38:0.29,1042,5910.256439578184,6.366302996806913,71.71441999507088,1.21655433462091,3.9699170645045387,3.832093591451942
6427278,2021-12-31 00:10:34,Sour,Bottles,Rajajinagar,17,16.503281097110136,4.59245012447053,1.0556196038532935,5.96093337324394,40,8,1:0.40:0.19,2486,1845.6166439566296,9.194013685219192,89.6644435516842,2.319564674274103,4.039855263564304,3.135522671996939
5416761,2021-12-31 00:12:13,Pilsner,Kegs,Malleswaram,17,16.506089110208382,5.47773437137696,1.0674213708741032,5.668314867048267,45,12,1:0.26:0.25,775,12759.35505532493,6.367731692900806,89.69222643505113,3.9406700555537437,1.6493983842339306,3.5023624551403696
4798600,2021-12-31 01:29:01,Pilsner,Kegs,Malleswaram,15,19.22520273553617,5.355530884777346,1.0436886239116598,5.3892670079786225,38,11,1:0.45:0.23,3748,5321.292120495711,8.843017088783263,84.10168070849662,3.147408009547581,4.266159094662031,2.1409205564802023
2879483,2021-12-31 08:53:13,Lager,Cans,Electronic City,16,20.016678225726153,5.043244116151561,1.066512132715065,5.864313121113225,45,15,1:0.43:0.12,1621,12138.153444904365,9.588315561673685,74.88706996580238,4.2138665810412235,4.953505567564996,4.787702190757109
2879371,2021-12-31 18:17:26,Sour,Kegs,Yelahanka,15,17.86271850459417,4.6658674909829365,1.0457842960698298,5.7055156653536265,54,6,1:0.41:0.28,911,2809.1046074646442,8.006283100551247,81.41433966258602,2.585320009913026,4.660961811132607,2.04527372605351
7021638,2021-12-31 19:08:06,Stout,Pints,Electronic City,15,19.639466889050773,5.444862744673137,1.0450211451859877,5.417998900745995,31,13,1:0.30:0.29,1301,17009.572858677195,9.169149137010464,88.9121398322612,2.270462254247553,3.6473462238345538,4.413832286031353
1218438,2021-12-31 19:45:51,IPA,Kegs,Whitefield,17,15.081389760272279,5.311213205716908,1.0419227445234844,4.564597368241728,58,16,1:0.27:0.16,2339,10883.95453026128,9.66204616275606,89.46833922373438,3.9372203045533625,4.340255953187756,2.66270991624063
6940607,2022-01-01 00:54:58,IPA,Bottles,Rajajinagar,16,16.969093948720456,5.421971755926998,1.0780709021909585,4.773191111334045,45,7,1:0.21:0.13,2211,2613.4294511037892,8.6589825499128,82.83166266742533,4.0757270489555975,3.970075614562857,2.2465675835491004
15780,2022-01-01 00:58:32,Stout,Cans,Rajajinagar,18,21.73112056158952,4.5795723717737635,1.0793029080379621,5.836317865989499,28,8,1:0.49:0.18,2122,1642.793116707815,7.166082564268983,78.7062823148241,4.324926619059259,2.6004208123056047,1.6040111121483567
5152053,2022-01-01 03:40:26,Lager,Cans,Electronic City,14,22.153254693231357,5.3325527779274315,1.037931577471514,5.661729174656119,38,10,1:0.48:0.12,774,6052.497937914336,8.580998647341897,82.31968051828119,2.0376774612669566,4.955430029948023,2.317523474356858
222562,2022-01-01 07:54:08,IPA,Bottles,Koramangala,10,21.93783790648763,4.571803721729729,1.0455971062729221,5.4124422724305195,49,12,1:0.43:0.13,3513,17235.5879051172,6.0339953123790675,71.77365583686066,3.7573691599925794,4.977174081395622,2.8328942090637055
3122217,2022-01-01 10:56:03,Pilsner,Kegs,Electronic City,19,17.150356088408838,4.708065599473568,1.031519135066277,4.951818128966639,52,5,1:0.43:0.17,2357,17140.287517505738,7.363078955664989,89.00969087000732,1.301400183080363,1.8854667586595526,1.6154617284456765
2534802,2022-01-02 00:16:29,IPA,Kegs,Indiranagar,14,23.865920073418472,4.665975947445614,1.0433777567513223,5.128682955643731,25,14,1:0.24:0.29,2759,6954.86886911638,8.529976838973159,86.7838626620418,1.4310897198063093,2.1821475554183305,4.292653327921432
8959786,2022-01-02 02:06:08,Ale,Pints,Electronic City,14,16.90601069563175,5.124735591096108,1.0613010761206467,5.817976611450576,44,16,1:0.21:0.19,4590,14845.410939744837,6.69462231356183,88.60476342311706,1.971124810320438,3.24061477554777,3.0235835774415722
3891407,2022-01-02 03:14:08,Wheat Beer,Bottles,Yelahanka,12,17.07477442477466,5.072189492843881,1.033204530526806,4.724736395297207,30,10,1:0.30:0.21,3336,1305.2259009823035,6.440486538574273,71.0211980212255,1.7655127238188655,2.890183752625695,2.272643636432657
2171510,2022-01-02 05:32:04,Lager,Kegs,Electronic City,13,16.302579973209205,5.095408016929502,1.0757718840844541,5.053724110033207,44,17,1:0.27:0.19,1448,19923.68725110035,9.787312003598563,88.16972727154302,1.2019659494953374,3.9302572556687343,4.042382080907229
1064853,2022-01-02 05:55:48,IPA,Pints,Yelahanka,17,15.877021256575732,5.351310748503238,1.0603000749934373,5.99580599607474,35,18,1:0.41:0.26,4244,12317.817537197732,7.849446888854128,73.24069505187703,3.439397724784653,1.6635537390535462,4.738114938533561
9870404,2022-01-02 14:01:41,Pilsner,Kegs,HSR Layout,16,22.734241854101864,5.363740049014681,1.0357860105039043,4.840027724485698,44,15,1:0.47:0.17,1274,8586.83218982171,8.525075940467332,85.5309818946256,2.996410404120785,2.358803879916156,4.950002307578521
6114690,2022-01-02 20:12:51,Pilsner,Bottles,Yelahanka,13,23.974986265267276,5.212146789097717,1.039136530860279,5.5412094376152865,34,5,1:0.24:0.23,3300,4170.8140208215555,8.103783982482767,70.28946745826669,4.605856869673888,4.773821797549283,3.1888209611360256
2200118,2022-01-02 20:34:08,IPA,Bottles,Malleswaram,18,23.586240633969886,5.18762212488967,1.0754881278822872,5.640384419467987,44,6,1:0.29:0.18,4017,10840.879378432308,8.417280743154166,82.58260432742786,2.625091144045181,3.2252505539774536,2.6748117270902734
6242897,2022-01-02 22:00:31,Pilsner,Bottles,Yelahanka,13,24.683008756083076,4.871764243222934,1.0793773026541056,5.807849739577692,58,13,1:0.28:0.21,4450,4207.450897575971,9.390206664357256,83.25830073347693,1.847691694616839,4.101587469957858,2.2479060894080387
709683,2022-01-02 22:21:58,Sour,Pints,Yelahanka,10,20.081853478670766,4.597669565664324,1.0793543262335727,5.483912616595052,46,13,1:0.50:0.26,1891,2206.7255931151108,7.908253438961557,86.37405679062302,4.3296843748808715,4.712618450271222,1.7298176069515545
5148055,2022-01-02 23:55:13,Sour,Bottles,Malleswaram,11,23.66221177037802,5.207301878409573,1.046858617835614,4.8481937612946915,54,8,1:0.25:0.18,3633,8233.572357339548,7.6936605076889055,83.3820676719018,1.9759980424613075,4.518723438685631,4.812650785619459
